"title","author","author_company","repo","number","closed","created_at","closed_at","updated_at","labels","assignees"
"Image CDN cache not invalidated after product image replacement since v2.4 upgrade","petrov_ivan","grot_plushies","grot-plushies/product-catalog-service","1316","false","1748848258197","","1749016637074","[""bug"",""area/categories"",""effort/small"",""priority/low""]","[]"
"Add payment failure analysis reporting since v2.4 upgrade","jones_terry","grot_plushies","grot-plushies/payment-service","1273","false","1748835127651","","1749604110600","[""feature-request"",""area/currency"",""effort/medium"",""priority/low""]","[]"
"Implement smart cart suggestions based on purchase history for new accounts","becker_anna","grot_plushies","grot-plushies/cart-service","1920","false","1748778999511","","1749230897402","[""feature-request"",""area/api"",""area/webhooks"",""effort/large"",""priority/medium""]","[]"
"Cart item count endpoint returns stale cached value after recent deploy","kumar_ravi","grot_plushies","grot-plushies/cart-service","1128","false","1748763126620","","1749815064299","[""bug"",""area/inventory-sync"",""area/validation"",""effort/medium"",""priority/medium""]","[]"
"Add configurable cart expiration policies per customer tier on staging","andersson_emma","grot_plushies","grot-plushies/cart-service","1962","true","1748750533946","1748855122081","1748855122081","[""feature-request"",""area/api"",""area/discounts"",""effort/medium"",""priority/high""]","[""ops_admin""]"
"Search index out of sync after product soft-delete and restore","cruz_maria","grot_plushies","grot-plushies/product-catalog-service","1766","false","1748730561735","","1749564030485","[""bug"",""area/inventory"",""area/images"",""area/api"",""effort/medium"",""priority/high""]","[""sec_reviewer""]"
"Support custom gift wrapping options at checkout intermittently","lewis_brooke","grot_plushies","grot-plushies/frontend","1541","true","1748720426381","1749688453604","1749688453604","[""feature-request"",""area/navigation"",""effort/medium"",""priority/medium""]","[""sec_reviewer""]"
"Customer needs payment receipt reissued with updated address (regression)","mitchell_quinn","grot_plushies","grot-plushies/payment-service","1299","false","1748570755197","","1748954552617","[""customer-support"",""area/tax-calc"",""effort/small"",""priority/low""]","[]"
"Add bulk product editing via spreadsheet import/export","grant_sam","grot_plushies","grot-plushies/product-catalog-service","1771","false","1748570503978","","1748933111796","[""feature-request"",""area/postgres"",""effort/large"",""priority/medium""]","[]"
"Fraud detection false positive blocking legitimate high-value orders for new accounts","cohen_dan","grot_plushies","grot-plushies/payment-service","1042","true","1748511366099","1750803089515","1750803089515","[""bug"",""area/refunds"",""area/tax-calc"",""effort/medium"",""priority/critical""]","[""ux_designer""]"
"Support multi-party payment orchestration for bundle orders on staging","klein_max","grot_plushies","grot-plushies/payment-service","1796","false","1748469605452","","1749064968446","[""feature-request"",""area/receipts"",""area/pci-compliance"",""area/webhooks"",""effort/small"",""priority/low""]","[]"
"Add payment analytics dashboard with conversion metrics intermittently","ross_taylor","grot_plushies","grot-plushies/payment-service","1888","false","1748336526275","","1749450998961","[""feature-request"",""area/retry-logic"",""area/stripe"",""area/refunds"",""effort/medium"",""priority/low""]","[]"
"Implement real-time inventory reservation on add-to-cart after recent deploy","moore_ash","grot_plushies","grot-plushies/cart-service","1370","true","1748327060217","1750587198340","1750587198340","[""feature-request"",""area/webhooks"",""area/validation"",""area/shipping-calc"",""effort/small"",""priority/high""]","[""platform_eng""]"
"Wishlist heart icon state resets on page refresh after recent deploy","hussain_amir","grot_plushies","grot-plushies/frontend","1488","false","1748309506863","","1748875922720","[""bug"",""area/navigation"",""area/performance"",""effort/small"",""priority/low""]","[]"
"Review star rating shows fractional stars as empty in production","foster_lee","grot_plushies","grot-plushies/frontend","1877","false","1748241726467","","1749112867932","[""bug"",""area/accessibility"",""effort/small"",""priority/medium""]","[]"
"Wishlist heart icon state resets on page refresh (regression)","patel_nisha","grot_plushies","grot-plushies/frontend","1466","false","1748212815837","","1748374566838","[""bug"",""area/mobile"",""area/accessibility"",""effort/small"",""priority/critical""]","[]"
"Customer sees duplicate charge on credit card statement","davis_riley","grot_plushies","grot-plushies/payment-service","1392","false","1748183615665","","1749162929729","[""customer-support"",""area/receipts"",""area/retry-logic"",""area/invoicing"",""effort/small"",""priority/medium""]","[]"
"Discount code validation bypassed when applied via API directly in production","green_tanya","grot_plushies","grot-plushies/cart-service","1281","false","1748167773220","","1748513420078","[""bug"",""area/webhooks"",""effort/medium"",""priority/high""]","[""ops_admin""]"
"Store credit deduction not atomic with payment charge under high load","mitchell_quinn","grot_plushies","grot-plushies/payment-service","1993","false","1748167303123","","1748505070366","[""bug"",""area/tax-calc"",""effort/small"",""priority/low""]","[]"
"User stuck on loading screen after PayPal redirect since v2.4 upgrade","carter_devon","grot_plushies","grot-plushies/frontend","1819","false","1748125093690","","1748151345582","[""customer-support"",""area/performance"",""effort/medium"",""priority/medium""]","[]"
"Cart price recalculation skips items added via wishlist transfer in production","kelly_erin","grot_plushies","grot-plushies/cart-service","1028","true","1748092800397","1749386274717","1749386274717","[""bug"",""area/ttl"",""effort/small"",""priority/medium""]","[""qa_engineer""]"
"Implement loyalty points redemption in cart for new accounts","hall_morgan","grot_plushies","grot-plushies/cart-service","1258","true","1748065068301","1750315379309","1750315379309","[""feature-request"",""area/discounts"",""effort/small"",""priority/medium""]","[""sre_oncall""]"
"Quantity selector allows negative values in cart intermittently","carter_devon","grot_plushies","grot-plushies/frontend","1135","true","1748016330599","1750383676842","1750383676842","[""bug"",""area/auth"",""effort/small"",""priority/high""]","[""sec_reviewer"",""platform_eng""]"
"Product page shows different price than what customer was charged for new accounts","moller_freja","grot_plushies","grot-plushies/product-catalog-service","1700","false","1748012293601","","1748699749104","[""customer-support"",""area/postgres"",""effort/medium"",""priority/medium""]","[]"
"Stripe webhook signature validation fails intermittently under load on staging","grant_sam","grot_plushies","grot-plushies/payment-service","1298","true","1747988092265","1749547629163","1749547629163","[""bug"",""area/receipts"",""effort/small"",""priority/low""]","[""sec_reviewer""]"
"Customer requests payment method update but page errors out intermittently","park_joon","grot_plushies","grot-plushies/payment-service","1799","true","1747956597172","1748476623179","1748476623179","[""customer-support"",""area/currency"",""area/invoicing"",""area/stripe"",""effort/large"",""priority/low""]","[""sec_reviewer""]"
"Subscription charged after customer requested cancellation (regression)","hussain_amir","grot_plushies","grot-plushies/payment-service","1482","true","1747930134165","1749656165985","1749656165985","[""customer-support"",""area/invoicing"",""area/refunds"",""effort/large"",""priority/high""]","[""ops_admin""]"
"3D Secure challenge window blocked by popup blocker on mobile (regression)","ortiz_diego","grot_plushies","grot-plushies/payment-service","1551","false","1747787004294","","1748498927558","[""bug"",""area/retry-logic"",""area/webhooks"",""effort/small"",""priority/low""]","[""sec_reviewer""]"
"Full-text search returns no results for hyphenated product names intermittently","cohen_dan","grot_plushies","grot-plushies/product-catalog-service","1371","true","1747774625339","1749559056617","1749559056617","[""bug"",""area/inventory"",""effort/medium"",""priority/medium""]","[""qa_engineer""]"
"Shipping estimate showing 30 days for domestic order after recent deploy","foster_lee","grot_plushies","grot-plushies/cart-service","1807","false","1747731933114","","1748398699010","[""customer-support"",""area/inventory-sync"",""effort/small"",""priority/high""]","[]"
"Gift card applied twice when checkout retried after timeout under high load","cohen_dan","grot_plushies","grot-plushies/cart-service","1615","true","1747705734745","1748213246379","1748213246379","[""bug"",""area/pricing"",""area/api"",""area/validation"",""effort/medium"",""priority/high""]","[""qa_engineer""]"
"Support browser push notifications for order updates for new accounts","ivanova_olga","grot_plushies","grot-plushies/frontend","1457","false","1747693731502","","1748553230751","[""feature-request"",""area/i18n"",""effort/medium"",""priority/medium""]","[]"
"Implement cart sharing via unique link","hussain_amir","grot_plushies","grot-plushies/cart-service","1839","false","1747686698572","","1747926752309","[""feature-request"",""area/session"",""area/ttl"",""effort/medium"",""priority/high""]","[""platform_eng""]"
"Support multi-language product descriptions","novak_petra","grot_plushies","grot-plushies/frontend","1409","true","1747675906780","1748551902558","1748551902558","[""feature-request"",""area/navigation"",""area/i18n"",""effort/small"",""priority/medium""]","[""sec_reviewer"",""ux_designer""]"
"Promotional banner dismissal not tracked causing it to reappear intermittently","agarwal_priya","grot_plushies","grot-plushies/frontend","1309","false","1747659623996","","1747750383362","[""bug"",""area/search"",""area/seo"",""effort/small"",""priority/low""]","[]"
"Add cart comparison feature for bulk buyers since v2.4 upgrade","jackson_drew","grot_plushies","grot-plushies/cart-service","1034","false","1747652883170","","1748166659758","[""feature-request"",""area/persistence"",""effort/medium"",""priority/high""]","[]"
